molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL357713,O=C1CSC(c2c(F)cccc2F)N1c1ccc(Br)cn1,inactive,61400.0
CHEMBL48427,Cc1cccc(N2C(=O)CSC2c2c(Cl)cccc2Cl)n1,intermediate,2240.0
CHEMBL23032,Cc1ccc(Cn2c(Cl)nc3cc(Cl)c(Cl)cc32)cc1,inactive,100000.0
CHEMBL25270,Nc1nc2cc(Cl)c(Cl)cc2n1Cc1ccc(C(F)(F)F)cc1,inactive,20000.0
CHEMBL625,c1ccc2[nH]c(-c3cscn3)nc2c1,inactive,14600.0
CHEMBL296589,Cc1cccc(N2C(=O)CSC2c2c(F)cccc2F)n1,intermediate,2900.0
CHEMBL444314,Cc1cn([C@H]2CC[C@@H](CO)O2)c(=O)[nH]c1=O,active,50.0
CHEMBL279744,O=[N+]([O-])c1ccc(Cn2c(Cl)nc3cc(Cl)c(Cl)cc32)cc1,inactive,100000.0
CHEMBL148372,Cc1nc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)[nH]c1C,active,22.0
CHEMBL148372,Cc1nc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)[nH]c1C,inactive,30000.0
CHEMBL148372,Cc1nc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)[nH]c1C,inactive,300000.0
CHEMBL105318,Cc1cn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)[nH]c1=O,active,50.0
CHEMBL129,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,active,3.1
CHEMBL22714,Nc1nc2cc(Cl)c(Cl)cc2n1Cc1ccc(Cl)cc1,inactive,10000.0
CHEMBL558604,Nc1nc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)cs1,active,222.0
CHEMBL558604,Nc1nc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)cs1,inactive,300000.0
CHEMBL282937,Cc1cccc(Cn2c(Br)nc3cc(Cl)c(Cl)cc32)c1,inactive,66000.0
CHEMBL253018,Cc1cnc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)[nH]1,active,9.0
CHEMBL253018,Cc1cnc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)[nH]1,inactive,300000.0
CHEMBL129,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,active,40.0
CHEMBL359315,Cc1cccc(N2C(=O)CSC2c2c(C)cccc2F)n1,intermediate,2850.0
CHEMBL150149,O=C1CSC(c2c(F)cccc2F)N1c1ccc(Cl)cn1,inactive,67000.0
CHEMBL151152,Cc1ccnc(N2C(=O)CSC2c2c(F)cccc2Cl)c1,intermediate,4120.0
CHEMBL150025,Cc1cc(C)nc(N2C(=O)CSC2c2c(F)cccc2F)c1,intermediate,4120.0
CHEMBL280386,FC(F)(F)c1cc(Cn2c(Br)nc3cc(Cl)c(Cl)cc32)cc(C(F)(F)F)c1,inactive,100000.0
CHEMBL55258,CCCN1C(=O)c2ccccc2Sc2ccccc21,active,400.0
CHEMBL293077,CCN1C(=O)c2cc(N)ccc2Oc2ccccc21,active,145.0
CHEMBL418104,Cc1cc2c(cc1C)N(C)C(=O)c1cc(N)cnc1O2,active,322.0
CHEMBL294848,CCCN1C(=O)c2cc(N)ccc2Oc2ccc(C)c(C)c21,active,670.0
CHEMBL440860,CCN1C(=O)c2cccnc2Oc2cc(C)cc(C)c21,active,29.0
CHEMBL298607,COC(=O)c1cc(C)cc2c1N(C)C(=O)c1cccnc1O2,active,22.0
CHEMBL293332,CCN1C(=O)c2cc(N)cnc2Oc2cc(C)c(C)cc21,active,71.0
CHEMBL292188,CCN1C(=S)c2cccnc2Oc2cc(C)cc(C)c21,active,90.0
CHEMBL59140,CCCN1C(=O)c2cc(N)ccc2Oc2cc(C)c(C)cc21,active,165.0
CHEMBL291987,CCN1C(=O)c2cc(N)ccc2Oc2cc(C)cc(C)c21,active,43.0
CHEMBL56383,Cc1ccc2c(c1)Oc1ncc(N)cc1C(=O)N2C,active,250.0
CHEMBL433487,Cc1cc(N)c2c(c1)Oc1ncccc1C(=O)N2C,active,1000.0
CHEMBL55610,Cc1ccc2c(c1)Oc1ccc(O)cc1C(=O)N2C,active,640.0
CHEMBL56110,Cc1cc(C)c2c(c1)Oc1ccccc1C(=O)N2C,active,57.0
CHEMBL300608,Cc1cc(C)c2c(c1)Oc1ccc(O)cc1C(=O)N2C,active,63.0
CHEMBL54977,CCCN1C(=O)c2cc(N)ccc2Oc2c(C)cc(C)cc21,active,900.0
CHEMBL55391,CCN1C(=O)c2cc(N)ccc2Oc2ccc(C)cc21,active,240.0
CHEMBL56628,Cc1ccc2c(c1)Oc1ccc(C#N)cc1C(=O)N2C,active,280.0
CHEMBL56051,Cc1cc2c(c([N+](=O)[O-])c1)N(C)C(=O)c1cccnc1O2,active,23.0
CHEMBL301443,C=CCN1C(=O)c2ccccc2Oc2ccccc21,active,465.0
CHEMBL53451,CCCN1C(=O)c2cc(N)ccc2Oc2cc(C)ccc21,active,130.0
CHEMBL54900,Cc1cc(C)c2c(c1)Oc1ccc(C#N)cc1C(=O)N2C,active,50.0
CHEMBL299495,CCN1C(=O)c2cccnc2Oc2cc(C)cc(N)c21,active,132.0
CHEMBL299002,CCCN1C(=S)c2ccccc2Oc2ccccc21,intermediate,2200.0
CHEMBL291763,CCN1C(=O)c2cccnc2Oc2cc(C)cc([N+](=O)[O-])c21,active,31.0
CHEMBL433489,Cc1cc(C)c2c(c1)Oc1ccc(N)cc1C(=O)N2C,active,20.0
CHEMBL294211,CCCN1C(=O)c2ccccc2Oc2nc(Cl)ccc21,active,210.0
CHEMBL56500,Cc1cc(C)c2c(c1)Oc1ncc(N)cc1C(=O)N2C,active,46.0
CHEMBL55445,CCN1C(=O)c2cccnc2Oc2cc(C)cc(C#N)c21,active,19.0
CHEMBL298405,Cc1ccc2c(c1)Oc1ccccc1C(=O)N2C,active,600.0
CHEMBL57697,CCCN1C(=O)c2cc(N)ccc2Oc2cccc(C)c21,active,260.0
CHEMBL301022,CN1C(=O)c2cc(N)ccc2Oc2ccccc21,active,180.0
CHEMBL56451,CCCN1C(=O)c2ccccc2Oc2ccccc21,active,375.0
CHEMBL299710,CCN1C(=O)c2ccccc2Oc2ccccc21,active,560.0
CHEMBL56501,Cc1cc2c(cc1C)N(C(C)C)C(=O)c1cc(N)cnc1O2,active,45.0
CHEMBL294171,CCN1C(=O)c2cc(N)cnc2Oc2cc(C)cc(C)c21,active,27.0
CHEMBL299334,CSCCN1C(=O)c2ccccc2Oc2nc(Cl)ccc21,active,72.0
CHEMBL56052,Cc1cc(C#N)c2c(c1)Oc1ncccc1C(=O)N2C,active,55.0
CHEMBL56567,CC(C)N1C(=O)c2ccccc2Oc2ccccc21,active,340.0
CHEMBL301222,Cc1ccc2c(c1)Oc1ccc(N)cc1C(=O)N2C,active,30.0
CHEMBL292608,CCN1C(=O)c2cc(N)ccc2Oc2cccc(C)c21,active,60.0
CHEMBL293785,CCN1C(=O)c2cccnc2Oc2cccc([N+](=O)[O-])c21,active,343.0
CHEMBL26752,C[C@@H](Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,85.0
CHEMBL26752,C[C@@H](Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,25.0
CHEMBL26752,C[C@@H](Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,inactive,50000.0
CHEMBL326347,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(CCC(C)C)NC(=O)[C@@H](NC(=O)OC)C(C)C)C(C)C,active,16.0
CHEMBL593,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,active,260.0
CHEMBL593,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,inactive,18000.0
CHEMBL593,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,intermediate,8300.0
CHEMBL324108,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,active,58.0
CHEMBL326941,CCOC(=O)N[C@H](C(=O)NN(Cc1ccc(-c2cncs2)cc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)C,active,22.0
CHEMBL325271,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2nnn(C(C)(C)C)n2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,active,72.0
CHEMBL116229,CCC(C)[C@H](NC(=O)OC)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)C,active,28.0
CHEMBL114039,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2nccs2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,active,33.0
CHEMBL333386,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)C,active,20.0
CHEMBL115673,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2nnn(C)n2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,active,27.0
CHEMBL324601,CCN(CC)c1ccc(CN(C[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)cc1,active,41.0
CHEMBL280752,CC(Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,24.0
CHEMBL280752,CC(Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,22.0
CHEMBL280752,CC(Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,360.0
CHEMBL280752,CC(Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,44.0
CHEMBL280752,CC(Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,44.0
CHEMBL280752,CC(Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,55.0
CHEMBL114227,COC(=O)N[C@H](C(=O)NN(Cc1ccc(-c2ccccn2)cc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)C,active,31.0
CHEMBL1163,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,active,26.0
CHEMBL266007,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)C,active,51.0
CHEMBL116165,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2cncs2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,active,41.0
CHEMBL280541,C[C@H](Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,20.0
CHEMBL280541,C[C@H](Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,22.0
CHEMBL280541,C[C@H](Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,179.0
CHEMBL280541,C[C@H](Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,17.0
CHEMBL280541,C[C@H](Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,39.0
CHEMBL280541,C[C@H](Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,77.0
CHEMBL113943,CCOC(=O)N[C@H](C(=O)NN(Cc1ccc(-c2ccccn2)cc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OC)C(C)C)C(C)C,active,34.0
CHEMBL113824,COC(=O)N[C@H](C(=O)NN(Cc1ccc(-c2ccccc2)cc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)C,active,85.0
CHEMBL324521,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)C)C(C)C,active,29.0
CHEMBL324572,CCOC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(CC1CCCCC1)NC(=O)[C@@H](NC(=O)OCC)C(C)C)C(C)C,active,177.0
CHEMBL332042,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)C)C(C)C,active,35.0
CHEMBL442013,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2cncs2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)C)C(C)C,active,32.0
CHEMBL326513,COC(=O)N[C@H](C(=O)NN(Cc1ccc(-c2cncs2)cc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)C,active,14.0
CHEMBL325900,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2nccs2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)C,active,18.0
CHEMBL326408,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2cncs2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)C,active,13.0
CHEMBL611745,CCN(CC)CC.Nc1ccn(C2C=CC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C2)c(=O)n1,active,380.0
CHEMBL367508,Nc1ccc([C@@H]2CS[C@H](OP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(O)n1,intermediate,3600.0
CHEMBL99992,CCc1cc(NCc2nc3cccc(C)c3o2)c(O)nc1C,active,55.0
CHEMBL98159,CCc1cc(CCc2cc3ccccc3o2)c(O)nc1C,active,77.0
CHEMBL318730,CCc1cc(NCc2ccc3ccccc3c2)c(O)nc1C,active,440.0
CHEMBL415320,CCc1cc(NCc2nc3ccccc3o2)c(O)nc1C,active,210.0
CHEMBL37803,CCc1cc(NCc2nc3c(C)ccc(C)c3o2)c(O)nc1C,active,20.0
CHEMBL99235,CCc1cc(CCc2nc3c(Cl)ccc(Cl)c3o2)c(O)nc1C,active,9.6
CHEMBL83825,CCc1cc(NCN2C(=O)c3ccccc3C2=O)c(O)nc1C,active,30.0
CHEMBL82439,CCc1cc(CCN2C(=O)c3ccccc3C2=O)c(O)nc1C,intermediate,3700.0
CHEMBL268871,CCc1cc(NCc2nc3c(Cl)ccc(Cl)c3o2)c(O)nc1C,active,19.0
CHEMBL83622,CCc1cc(CCc2nc3ccccc3o2)c(O)nc1C,active,22.0
CHEMBL612013,CCN(CC)CC.Nc1nc(=O)n([C@H]2C=C[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C2)cc1F,active,270.0
CHEMBL611744,CCN(CC)CC.Nc1nc(=O)n(C2C=CC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C2)cc1F,active,400.0
CHEMBL316785,CCc1cc(NCc2cc3ccccc3o2)c(O)nc1C,active,235.0
CHEMBL329720,CCc1cc(CCc2nc3c(C)ccc(C)c3o2)c(O)nc1C,active,23.0
CHEMBL431274,CCc1cc(NCc2nc3ccccc3s2)c(O)nc1C,active,350.0
CHEMBL99018,CCc1cc(NCc2nc3c(C)cccc3o2)c(O)nc1C,active,125.0
CHEMBL98394,CCc1cc(NCc2nc3ccccc3[nH]2)c(O)nc1C,intermediate,6400.0
CHEMBL95426,CCc1cc(CCc2nc3ccccc3s2)c(O)nc1C,active,370.0
CHEMBL304938,COc1c(Cl)ccc2c1C(C#Cc1ccccc1)(C(F)(F)F)NC(=O)N2,active,144.0
CHEMBL70077,O=C1Nc2ccc(Cl)c(O)c2C(C#Cc2ccccc2)(C(F)(F)F)N1,active,174.0
CHEMBL223228,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,active,47.0
CHEMBL66947,COc1c(Cl)ccc2c1C(C#CC1CC1)(C(F)(F)F)NC(=O)N2,active,70.0
CHEMBL303446,O=C1Nc2ccc(Cl)c3c2C(C(F)(F)F)(C=C(C2CC2)O3)N1,active,90.0
CHEMBL42656,CCN1c2ccncc2N(C)C(=O)c2cccnc21,intermediate,1600.0
CHEMBL305996,COc1c(Cl)ccc2c1C(C#Cc1cccnc1)(C(F)(F)F)NC(=O)N2,active,139.0
CHEMBL69005,O=C1Nc2ccc(Cl)c3c2C(C(F)(F)F)(C=C(c2cccnc2)O3)N1,active,122.0
CHEMBL57,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,active,84.0
CHEMBL283619,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)N1,active,31.0
CHEMBL68353,O=C1Nc2ccc(Cl)c3c2C(C(F)(F)F)(C=C(c2ccccc2)O3)N1,active,244.0
CHEMBL68137,O=C1Nc2ccc(Cl)c(O)c2C(C#CC2CC2)(C(F)(F)F)N1,active,54.0
CHEMBL298243,CCN1c2cccnc2N(C)C(=O)c2cccnc21,intermediate,1300.0
CHEMBL19332,O=C(O)C(=O)CC(=O)c1ccccc1,inactive,54000.0
CHEMBL37343,CCN1c2ncccc2C(=O)N(C)c2cccnc21,active,125.0
CHEMBL289038,CCN1c2cnccc2N(C)C(=O)c2cccnc21,active,350.0
CHEMBL46562,CCN1c2cnccc2C(=O)N(C)c2cccnc21,intermediate,6400.0
CHEMBL174719,N#Cc1c(Cl)cc(Cl)cc1COc1cccc(/C(O)=C/C(=O)C(=O)O)c1,inactive,50000.0
CHEMBL85059,Cc1cc(C)cc(S(=O)(=O)c2c(C(N)=O)[nH]c3ccc(Cl)cc23)c1,active,31.0
CHEMBL85059,Cc1cc(C)cc(S(=O)(=O)c2c(C(N)=O)[nH]c3ccc(Cl)cc23)c1,intermediate,5000.0
CHEMBL93130,O=C(OC1COc2cccc(O)c2C1)c1ccc(O)c(O)c1O,inactive,45500.0
CHEMBL84217,Cc1ccc(S(=O)(=O)c2c(C(N)=O)[nH]c3ccc(Cl)cc23)cc1,active,72.0
CHEMBL84217,Cc1ccc(S(=O)(=O)c2c(C(N)=O)[nH]c3ccc(Cl)cc23)cc1,intermediate,5000.0
CHEMBL306257,Nc1nc(O)c2ncn(/C=C3/CC3CO)c2n1,intermediate,1100.0
CHEMBL306257,Nc1nc(O)c2ncn(/C=C3/CC3CO)c2n1,inactive,30000.0
CHEMBL328142,O=C(OC1COc2cc(O)cc(O)c2C1)c1ccc(O)cc1O,inactive,96300.0
CHEMBL75950,Nc1nc(Cl)c2c(ncn2/C=C2/CC2CO)n1,inactive,100000.0
CHEMBL75956,Nc1nc(O)c2ncn(/C=C3\CC3CO)c2n1,intermediate,1900.0
CHEMBL75956,Nc1nc(O)c2ncn(/C=C3\CC3CO)c2n1,inactive,30000.0
CHEMBL754,O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+],intermediate,2030.0
CHEMBL754,O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+],inactive,17600.0
CHEMBL328046,O=C(OC1COc2cc(O)cc(O)c2C1)c1ccc(O)c(O)c1O,intermediate,3830.0
CHEMBL93249,O=C(OC1COc2ccccc2C1)c1ccc(O)c(O)c1O,inactive,100000.0
CHEMBL92138,O=C(OCCC1COc2cc(O)c(O)cc2C1)c1ccc(O)c(O)c1O,inactive,10740.0
CHEMBL583912,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,inactive,100000.0
CHEMBL92678,O=C(OC1COc2cc(O)cc(O)c2C1)c1ccccc1,inactive,100000.0
CHEMBL76121,Nc1nc(Cl)c2ncn(/C=C3\CC3CO)c2n1,inactive,100000.0
CHEMBL305612,Nc1ncnc2c1ncn2/C=C1/CC1CO,active,800.0
CHEMBL305612,Nc1ncnc2c1ncn2/C=C1/CC1CO,inactive,20000.0
CHEMBL96321,O=C(OC1COc2cc(O)ccc2C1)c1ccc(O)c(O)c1O,inactive,36290.0
CHEMBL36327,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,active,760.0
CHEMBL76986,CCCOn1c(Sc2cc(C)cc(C)c2)c(C(C)C)c(=O)[nH]c1=O,inactive,12300.0
CHEMBL76986,CCCOn1c(Sc2cc(C)cc(C)c2)c(C(C)C)c(=O)[nH]c1=O,inactive,100000.0
CHEMBL92677,O=C(OC1COc2cc(O)cc(O)c2C1)c1cccc(O)c1,inactive,100000.0
CHEMBL288114,O=C(O)c1cc(O)c(O)c(O)c1,inactive,100000.0
CHEMBL297453,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,active,730.0
CHEMBL129,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,active,3.0
CHEMBL129,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,active,17.0
CHEMBL74478,Nc1ncnc2c1ncn2/C=C1\CC1CO,inactive,14000.0
CHEMBL74478,Nc1ncnc2c1ncn2/C=C1\CC1CO,inactive,100000.0
CHEMBL96112,O=C(OC1COc2cc(O)cc(O)c2C1)c1cccc(O)c1O,inactive,37240.0
CHEMBL283950,NC(=O)c1[nH]c2ccc(Cl)cc2c1S(=O)(=O)c1ccccc1,active,25.0
CHEMBL283950,NC(=O)c1[nH]c2ccc(Cl)cc2c1S(=O)(=O)c1ccccc1,intermediate,5000.0
CHEMBL293498,CC(C)=CCN1Cc2cc(Cl)cc3[nH]c(=S)n(c23)C[C@@H]1C,active,0.005
CHEMBL414887,O=S(=O)(NCCc1ccccc1)Nc1cncc(Cl)c1,inactive,10000.0
CHEMBL109772,CSc1nc(O)cc(Cc2ccccc2)n1,inactive,10000.0
CHEMBL419025,Cc1cccc(Cc2cc(O)nc(SCC(C)C)n2)c1,intermediate,8400.0
CHEMBL152850,O=C1NNC(=O)c2ccccc2SSc2ccccc2C(=O)NNC(=O)c2ccccc2SSc2ccccc21,inactive,100000.0
CHEMBL152850,O=C1NNC(=O)c2ccccc2SSc2ccccc2C(=O)NNC(=O)c2ccccc2SSc2ccccc21,inactive,100000.0
CHEMBL112732,Cc1c([Se]c2ccccc2)n(COCCO)c(=O)[nH]c1=O,inactive,90300.0
CHEMBL311950,CCCCCCCCCCCCCCCC(=O)Nc1c(O)cc(S(=O)(=O)O)c2ccccc12,inactive,47600.0
CHEMBL110009,Cc1cccc(Cc2cc(O)nc(SC3CCCC3)n2)c1,intermediate,2600.0
CHEMBL109551,Cc1cccc(Cc2nc(SC(C)C)nc(O)c2C)c1,intermediate,2500.0
CHEMBL88840,S=C(NCCc1ccccc1)Nc1ccc(Cl)cn1,active,3.0
CHEMBL109807,Cc1cccc(Cc2nc(S)nc(O)c2C)c1,inactive,10000.0
CHEMBL157428,O=C(NNC(=O)c1ccccc1S)c1ccccc1S,inactive,100000.0
CHEMBL157428,O=C(NNC(=O)c1ccccc1S)c1ccccc1S,inactive,100000.0
CHEMBL111153,CCC(C)Sc1nc(O)cc(Cc2ccccc2)n1,intermediate,2700.0
CHEMBL88729,S=C(Nc1ccc(Br)cn1)N[C@@H]1C[C@@H]1c1ccccc1,active,8.0
CHEMBL82443,CCCCCCCCCCCCCCCC(=O)Nc1ccc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c12,inactive,27500.0
CHEMBL114292,Oc1cc(Cc2ccccc2)nc(SC2CCCCC2)n1,intermediate,3000.0
CHEMBL112886,CCC(C)Sc1nc(O)cc(Cc2cccc(C)c2)n1,intermediate,1200.0
CHEMBL109637,Cc1c(O)nc(SC2CCCCC2)nc1Cc1ccccc1,intermediate,4300.0
CHEMBL91332,O=C(CC/N=C(\S)Nc1ccc(Br)cn1)c1ccccc1F,active,4.0
CHEMBL323914,O=c1[nH]c(=O)n(COCCO)c([Se]c2ccccc2)c1F,inactive,100000.0
CHEMBL89195,O=C(CC/N=C(\S)Nc1ccc(Br)cn1)c1ccc(F)cc1,active,47.0
CHEMBL91473,O=C(CC/N=C(\S)Nc1ccc(Br)cn1)c1cc(F)ccc1F,active,25.0
CHEMBL419928,Cc1c(O)nc(S)nc1Cc1ccccc1,inactive,10000.0
CHEMBL23522,Nc1nc(O)c2ncn(C3C=CC(OCP(=O)(O)OP(=O)(O)C(Br)(Br)P(=O)(O)OP(=O)(O)COC4C=CC(n5cnc6c(O)nc(N)nc65)C4)C3)c2n1,inactive,250000.0
CHEMBL116291,O=c1cc([Se]c2ccccc2)n(COCCO)c(=O)[nH]1,inactive,139000.0
CHEMBL334044,O=c1[nH]c(=O)n(COCCO)c([Se]c2ccccc2)c1Br,inactive,100000.0
CHEMBL327777,O=C(CCNC(=S)Nc1ccc(Br)cn1)c1ccccc1,active,27.0
CHEMBL88677,Fc1cccc(F)c1CC/N=C(\S)Nc1ccc(Br)cn1,active,1.0
CHEMBL107607,CC1(C)C(=O)NC(SC2CCCC2)=N/C1=C/c1ccccc1,inactive,10000.0
CHEMBL23361,Nc1nc(O)c2ncn(C3C=CC(OCP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)COC4C=CC(n5cnc6c(O)nc(N)nc65)C4)C3)c2n1,active,700.0
CHEMBL254201,COc1ccccc1CCNC(=S)Nc1nccs1,active,40.0
CHEMBL24118,Nc1nc2c(ncn2C2C=CC(OCP(=O)(O)OP(=O)(O)C(F)(F)P(=O)(O)O)C2)c(=O)[nH]1,inactive,25000.0
CHEMBL110008,Cc1cccc(Cc2cc(O)nc(SC3CCCCC3)n2)c1,intermediate,2600.0
CHEMBL110857,Cc1c(O)nc(SC(C)C)nc1Cc1ccccc1,intermediate,2500.0
CHEMBL109389,CCC(C)Sc1nc(O)c(C)c(Cc2ccccc2)n1,intermediate,2400.0
CHEMBL23886,Nc1nc(O)c2ncn(C3C=CC(OCP(=O)(O)OP(=O)(O)OP(=O)(O)COC4C=CC(n5cnc6c(O)nc(N)nc65)C4)C3)c2n1,intermediate,8000.0
CHEMBL539427,N=C(Nc1ccc(Br)cn1)N[C@@H]1C[C@@H]1c1ccccc1,active,180.0
CHEMBL322539,Cc1c(O)nc(SCC(C)C)nc1Cc1ccccc1,intermediate,2200.0
CHEMBL111523,CSC1=N/C(=C/c2ccccc2)C(C)(C)C(=O)N1,intermediate,6100.0
CHEMBL23333,Nc1nc2c(ncn2C2C=CC(OCP(=O)(O)OP(=O)(O)C(Br)(Br)P(=O)(O)O)C2)c(=O)[nH]1,inactive,200000.0
