,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
225,CHEMBL175162,CCc1cc(CCc2nc3c(F)ccc(F)c3o2)c(S)nc1C,active,334.391,4.445720000000003,1.0,4.0,7.823908740944319
226,CHEMBL85975,CCc1cc(NCc2cccnc2)c(O)nc1C,inactive,243.31,2.665120000000001,2.0,4.0,3.5228787452803374
227,CHEMBL367850,CCC1=C(C)NC(N)C(CCc2nc3ccccc3o2)=C1,inactive,283.375,3.2588000000000017,2.0,4.0,4.0
230,CHEMBL83635,CCc1cc(CNc2cc(CC)c(C)nc2O)c(OC)cc1C,active,314.42900000000003,4.149540000000003,2.0,4.0,7.481486060122112
231,CHEMBL297115,CCN1c2ncccc2-c2nc(C)cn2-c2cccnc21,inactive,277.331,3.1091200000000017,0.0,5.0,4.950781977329818
233,CHEMBL174899,Cc1nc(O)c(CCc2nc3ccccc3o2)cc1C(N)=O,inactive,297.314,2.12092,2.0,5.0,4.3819519032879075
235,CHEMBL314883,CCc1cc(NCc2cc3c(cc2OC)CCC3)c(O)nc1C,active,312.41299999999995,3.767420000000002,2.0,4.0,7.3979400086720375
236,CHEMBL176463,CCc1cc(CCC2=NC3CCCCC3O2)c(O)nc1C,active,288.391,3.3305200000000017,1.0,4.0,7.236572006437063
237,CHEMBL173280,CCc1cc(NCC(=O)Nc2c(O)cc(Cl)cc2Cl)c(O)nc1C,inactive,370.23600000000005,3.721020000000002,4.0,5.0,3.5228787452803374
238,CHEMBL82621,CCc1cc(NCc2cnccc2OC)c(O)nc1C,inactive,273.336,2.673720000000001,2.0,5.0,5.0
239,CHEMBL264184,O=S(=O)(c1ccccc1)c1c(C2=NCCN2)[nH]c2ccc(Cl)cc12,active,359.838,3.0039000000000007,2.0,4.0,6.446116973356125
240,CHEMBL264184,O=S(=O)(c1ccccc1)c1c(C2=NCCN2)[nH]c2ccc(Cl)cc12,inactive,359.838,3.0039000000000007,2.0,4.0,3.5228787452803374
241,CHEMBL357261,O=C1CSC(c2c(Cl)cccc2Cl)N1c1ccc(Br)cn1,inactive,404.11600000000004,4.929500000000002,0.0,3.0,4.247183568811729
242,CHEMBL25100,O=[N+]([O-])c1cccc(Cn2c(Br)nc3cc(Cl)c(Cl)cc32)c1,inactive,401.0470000000001,5.062100000000001,0.0,4.0,4.494850021680094
243,CHEMBL148371,O=S(=O)(c1ccccc1)c1c(-c2ncc[nH]2)[nH]c2ccc(Cl)cc12,active,357.82200000000006,4.044200000000002,2.0,3.0,7.638272163982407
245,CHEMBL148371,O=S(=O)(c1ccccc1)c1c(-c2ncc[nH]2)[nH]c2ccc(Cl)cc12,inactive,357.82200000000006,4.044200000000002,2.0,3.0,3.5228787452803374
246,CHEMBL282268,Clc1ccc(Cn2c(Br)nc3cc(Cl)c(Cl)cc32)cc1Cl,inactive,424.94000000000005,6.460700000000001,0.0,2.0,4.0
247,CHEMBL276979,COc1ccc(Cn2c(Br)nc3cc(Cl)c(Cl)cc32)cc1,inactive,386.0760000000001,5.162500000000002,0.0,3.0,4.0
248,CHEMBL147210,CCCc1[nH]c(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)nc1C,active,413.9300000000001,5.305120000000004,2.0,3.0,6.6777807052660805
249,CHEMBL147210,CCCc1[nH]c(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)nc1C,inactive,413.9300000000001,5.305120000000004,2.0,3.0,3.5228787452803374
251,CHEMBL144742,O=S(=O)(c1ccccc1)c1c(C2=NCCS2)[nH]c2ccc(Cl)cc12,inactive,376.89000000000004,4.147500000000003,1.0,4.0,3.5228787452803374
252,CHEMBL346225,Cc1ccc(N2C(=O)CSC2c2c(C)cccc2Cl)nc1,inactive,318.829,4.130440000000003,0.0,3.0,4.372634143407267
255,CHEMBL357713,O=C1CSC(c2c(F)cccc2F)N1c1ccc(Br)cn1,inactive,371.206,3.900900000000002,0.0,3.0,4.211831628858833
257,CHEMBL23032,Cc1ccc(Cn2c(Cl)nc3cc(Cl)c(Cl)cc32)cc1,inactive,325.62600000000003,5.353220000000002,0.0,2.0,4.0
258,CHEMBL25270,Nc1nc2cc(Cl)c(Cl)cc2n1Cc1ccc(C(F)(F)F)cc1,inactive,360.166,4.992400000000002,1.0,3.0,4.698970004336019
259,CHEMBL625,c1ccc2[nH]c(-c3cscn3)nc2c1,inactive,201.254,2.6864,1.0,3.0,4.835647144215563
261,CHEMBL444314,Cc1cn([C@H]2CC[C@@H](CO)O2)c(=O)[nH]c1=O,active,226.232,-0.4850800000000001,2.0,5.0,7.301029995663981
262,CHEMBL279744,O=[N+]([O-])c1ccc(Cn2c(Cl)nc3cc(Cl)c(Cl)cc32)cc1,inactive,356.59600000000006,4.953000000000001,0.0,4.0,4.0
263,CHEMBL148372,Cc1nc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)[nH]c1C,active,385.8760000000001,4.6610400000000025,2.0,3.0,7.657577319177793
264,CHEMBL148372,Cc1nc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)[nH]c1C,inactive,385.8760000000001,4.6610400000000025,2.0,3.0,4.522878745280337
265,CHEMBL148372,Cc1nc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)[nH]c1C,inactive,385.8760000000001,4.6610400000000025,2.0,3.0,3.5228787452803374
266,CHEMBL105318,Cc1cn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)[nH]c1=O,active,244.22199999999998,-0.53708,2.0,5.0,7.301029995663981
267,CHEMBL129,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,active,267.245,-0.19628000000000012,2.0,6.0,8.508638306165727
268,CHEMBL22714,Nc1nc2cc(Cl)c(Cl)cc2n1Cc1ccc(Cl)cc1,inactive,326.61400000000003,4.627000000000002,1.0,3.0,5.0
269,CHEMBL558604,Nc1nc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)cs1,active,389.88900000000007,4.359800000000001,2.0,5.0,6.653647025549361
270,CHEMBL558604,Nc1nc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)cs1,inactive,389.88900000000007,4.359800000000001,2.0,5.0,3.5228787452803374
271,CHEMBL282937,Cc1cccc(Cn2c(Br)nc3cc(Cl)c(Cl)cc32)c1,inactive,370.07700000000006,5.462320000000002,0.0,2.0,4.180456064458132
272,CHEMBL253018,Cc1cnc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)[nH]1,active,371.84900000000005,4.352620000000003,2.0,3.0,8.045757490560675
273,CHEMBL253018,Cc1cnc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)[nH]1,inactive,371.84900000000005,4.352620000000003,2.0,3.0,3.5228787452803374
274,CHEMBL129,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,active,267.245,-0.19628000000000012,2.0,6.0,7.3979400086720375
276,CHEMBL150149,O=C1CSC(c2c(F)cccc2F)N1c1ccc(Cl)cn1,inactive,326.75500000000005,3.791800000000002,0.0,3.0,4.173925197299173
279,CHEMBL280386,FC(F)(F)c1cc(Cn2c(Br)nc3cc(Cl)c(Cl)cc32)cc(C(F)(F)F)c1,inactive,492.0440000000001,7.191500000000002,0.0,2.0,4.0
280,CHEMBL55258,CCCN1C(=O)c2ccccc2Sc2ccccc21,active,269.369,4.208000000000003,0.0,2.0,6.3979400086720375
281,CHEMBL293077,CCN1C(=O)c2cc(N)ccc2Oc2ccccc21,active,254.28900000000002,3.041200000000001,1.0,3.0,6.838631997765025
282,CHEMBL418104,Cc1cc2c(cc1C)N(C)C(=O)c1cc(N)cnc1O2,active,269.304,2.66294,1.0,4.0,6.492144128304169
283,CHEMBL294848,CCCN1C(=O)c2cc(N)ccc2Oc2ccc(C)c(C)c21,active,296.37,4.048140000000003,1.0,3.0,6.173925197299173
284,CHEMBL440860,CCN1C(=O)c2cccnc2Oc2cc(C)cc(C)c21,active,268.316,3.4708400000000026,0.0,3.0,7.5376020021010435
285,CHEMBL298607,COC(=O)c1cc(C)cc2c1N(C)C(=O)c1cccnc1O2,active,298.298,2.5589200000000005,0.0,5.0,7.657577319177793
286,CHEMBL293332,CCN1C(=O)c2cc(N)cnc2Oc2cc(C)c(C)cc21,active,283.331,3.053040000000002,1.0,4.0,7.1487416512809245
287,CHEMBL292188,CCN1C(=S)c2cccnc2Oc2cc(C)cc(C)c21,active,284.384,4.006140000000003,0.0,3.0,7.045757490560675
288,CHEMBL59140,CCCN1C(=O)c2cc(N)ccc2Oc2cc(C)c(C)cc21,active,296.37,4.048140000000003,1.0,3.0,6.782516055786093
289,CHEMBL291987,CCN1C(=O)c2cc(N)ccc2Oc2cc(C)cc(C)c21,active,282.343,3.6580400000000024,1.0,3.0,7.366531544420414
290,CHEMBL56383,Cc1ccc2c(c1)Oc1ncc(N)cc1C(=O)N2C,active,255.277,2.35452,1.0,4.0,6.6020599913279625
291,CHEMBL433487,Cc1cc(N)c2c(c1)Oc1ncccc1C(=O)N2C,active,255.27700000000002,2.35452,1.0,4.0,6.0
292,CHEMBL55610,Cc1ccc2c(c1)Oc1ccc(O)cc1C(=O)N2C,active,255.273,3.0829200000000005,1.0,3.0,6.1938200260161125
293,CHEMBL56110,Cc1cc(C)c2c(c1)Oc1ccccc1C(=O)N2C,active,253.301,3.6857400000000027,0.0,2.0,7.2441251443275085
294,CHEMBL300608,Cc1cc(C)c2c(c1)Oc1ccc(O)cc1C(=O)N2C,active,269.3,3.3913400000000022,1.0,3.0,7.200659450546418
295,CHEMBL54977,CCCN1C(=O)c2cc(N)ccc2Oc2c(C)cc(C)cc21,active,296.37,4.048140000000003,1.0,3.0,6.045757490560675
296,CHEMBL55391,CCN1C(=O)c2cc(N)ccc2Oc2ccc(C)cc21,active,268.31600000000003,3.3496200000000016,1.0,3.0,6.619788758288394
297,CHEMBL56628,Cc1ccc2c(c1)Oc1ccc(C#N)cc1C(=O)N2C,active,264.284,3.2490000000000023,0.0,3.0,6.552841968657781
298,CHEMBL56051,Cc1cc2c(c([N+](=O)[O-])c1)N(C)C(=O)c1cccnc1O2,active,285.25900000000007,2.6805200000000013,0.0,5.0,7.638272163982407
299,CHEMBL301443,C=CCN1C(=O)c2ccccc2Oc2ccccc21,active,251.285,3.6251000000000024,0.0,2.0,6.3325470471100465
300,CHEMBL53451,CCCN1C(=O)c2cc(N)ccc2Oc2cc(C)ccc21,active,282.34299999999996,3.739720000000002,1.0,3.0,6.886056647693163
301,CHEMBL54900,Cc1cc(C)c2c(c1)Oc1ccc(C#N)cc1C(=O)N2C,active,278.311,3.5574200000000022,0.0,3.0,7.301029995663981
302,CHEMBL299495,CCN1C(=O)c2cccnc2Oc2cc(C)cc(N)c21,active,269.304,2.7446200000000003,1.0,4.0,6.87942606879415
304,CHEMBL291763,CCN1C(=O)c2cccnc2Oc2cc(C)cc([N+](=O)[O-])c21,active,299.286,3.0706200000000017,0.0,5.0,7.508638306165727
305,CHEMBL433489,Cc1cc(C)c2c(c1)Oc1ccc(N)cc1C(=O)N2C,active,268.316,3.267940000000001,1.0,3.0,7.698970004336019
306,CHEMBL294211,CCCN1C(=O)c2ccccc2Oc2nc(Cl)ccc21,active,288.734,3.8975000000000026,0.0,3.0,6.6777807052660805
307,CHEMBL56500,Cc1cc(C)c2c(c1)Oc1ncc(N)cc1C(=O)N2C,active,269.304,2.6629400000000008,1.0,4.0,7.337242168318426
308,CHEMBL55445,CCN1C(=O)c2cccnc2Oc2cc(C)cc(C#N)c21,active,279.299,3.0341000000000014,0.0,4.0,7.721246399047171
309,CHEMBL298405,Cc1ccc2c(c1)Oc1ccccc1C(=O)N2C,active,239.274,3.3773200000000028,0.0,2.0,6.221848749616356
310,CHEMBL57697,CCCN1C(=O)c2cc(N)ccc2Oc2cccc(C)c21,active,282.343,3.739720000000002,1.0,3.0,6.585026652029182
311,CHEMBL301022,CN1C(=O)c2cc(N)ccc2Oc2ccccc21,active,240.262,2.6511000000000005,1.0,3.0,6.7447274948966935
312,CHEMBL56451,CCCN1C(=O)c2ccccc2Oc2ccccc21,active,253.301,3.8491000000000026,0.0,2.0,6.425968732272281
313,CHEMBL299710,CCN1C(=O)c2ccccc2Oc2ccccc21,active,239.27399999999997,3.4590000000000023,0.0,2.0,6.251811972993799
314,CHEMBL56501,Cc1cc2c(cc1C)N(C(C)C)C(=O)c1cc(N)cnc1O2,active,297.358,3.4415400000000007,1.0,4.0,7.346787486224656
315,CHEMBL294171,CCN1C(=O)c2cc(N)cnc2Oc2cc(C)cc(C)c21,active,283.3310000000001,3.053040000000002,1.0,4.0,7.568636235841013
316,CHEMBL299334,CSCCN1C(=O)c2ccccc2Oc2nc(Cl)ccc21,active,320.80100000000004,3.850500000000002,0.0,4.0,7.142667503568731
317,CHEMBL56052,Cc1cc(C#N)c2c(c1)Oc1ncccc1C(=O)N2C,active,265.272,2.644,0.0,4.0,7.259637310505756
318,CHEMBL56567,CC(C)N1C(=O)c2ccccc2Oc2ccccc21,active,253.301,3.847500000000003,0.0,2.0,6.468521082957745
319,CHEMBL301222,Cc1ccc2c(c1)Oc1ccc(N)cc1C(=O)N2C,active,254.289,2.9595200000000004,1.0,3.0,7.522878745280337
320,CHEMBL292608,CCN1C(=O)c2cc(N)ccc2Oc2cccc(C)c21,active,268.31600000000003,3.3496200000000016,1.0,3.0,7.221848749616356
321,CHEMBL293785,CCN1C(=O)c2cccnc2Oc2cccc([N+](=O)[O-])c21,active,285.259,2.762200000000001,0.0,5.0,6.464705879957229
322,CHEMBL26752,C[C@@H](Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,306.7780000000001,3.7067000000000014,1.0,6.0,7.070581074285707
323,CHEMBL26752,C[C@@H](Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,306.7780000000001,3.7067000000000014,1.0,6.0,7.6020599913279625
324,CHEMBL26752,C[C@@H](Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,inactive,306.7780000000001,3.7067000000000014,1.0,6.0,4.301029995663981
325,CHEMBL326347,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(CCC(C)C)NC(=O)[C@@H](NC(=O)OC)C(C)C)C(C)C,active,579.7390000000003,2.215300000000001,5.0,8.0,7.795880017344075
326,CHEMBL593,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,active,456.5720000000002,2.7171000000000003,3.0,6.0,6.585026652029182
327,CHEMBL593,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,inactive,456.5720000000002,2.7171000000000003,3.0,6.0,4.7447274948966935
329,CHEMBL324108,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,active,703.881,4.816600000000003,5.0,8.0,7.236572006437063
330,CHEMBL326941,CCOC(=O)N[C@H](C(=O)NN(Cc1ccc(-c2cncs2)cc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)C,active,710.8979999999999,4.273100000000002,5.0,10.0,7.657577319177793
331,CHEMBL325271,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2nnn(C(C)(C)C)n2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,active,751.9300000000001,3.558100000000003,5.0,12.0,7.142667503568731
332,CHEMBL116229,CCC(C)[C@H](NC(=O)OC)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)C,active,690.8420000000001,3.8215000000000003,5.0,9.0,7.552841968657781
333,CHEMBL114039,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2nccs2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,active,710.898,4.273100000000002,5.0,10.0,7.481486060122112
334,CHEMBL333386,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)C,active,690.8420000000001,3.821500000000002,5.0,9.0,7.698970004336019
335,CHEMBL115673,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2nnn(C)n2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,active,709.849,2.3401000000000014,5.0,12.0,7.568636235841013
336,CHEMBL324601,CCN(CC)c1ccc(CN(C[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)cc1,active,698.9060000000001,3.9958000000000045,5.0,9.0,7.3872161432802645
337,CHEMBL280752,CC(Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,306.7780000000001,3.7067000000000014,1.0,6.0,7.619788758288394
338,CHEMBL280752,CC(Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,306.7780000000001,3.7067000000000014,1.0,6.0,7.657577319177793
339,CHEMBL280752,CC(Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,306.7780000000001,3.7067000000000014,1.0,6.0,6.443697499232712
340,CHEMBL280752,CC(Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,306.7780000000001,3.7067000000000014,1.0,6.0,7.356547323513812
341,CHEMBL280752,CC(Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,306.7780000000001,3.7067000000000014,1.0,6.0,7.356547323513812
342,CHEMBL280752,CC(Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,306.7780000000001,3.7067000000000014,1.0,6.0,7.259637310505756
343,CHEMBL114227,COC(=O)N[C@H](C(=O)NN(Cc1ccc(-c2ccccn2)cc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)C,active,690.842,3.8215000000000012,5.0,9.0,7.508638306165727
344,CHEMBL1163,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,active,704.869,4.2116000000000025,5.0,9.0,7.585026652029182
345,CHEMBL266007,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)C,active,689.854,4.4265000000000025,5.0,8.0,7.292429823902063
346,CHEMBL116165,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2cncs2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,active,710.898,4.273100000000002,5.0,10.0,7.3872161432802645
347,CHEMBL280541,C[C@H](Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,306.7780000000001,3.7067000000000014,1.0,6.0,7.698970004336019
348,CHEMBL280541,C[C@H](Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,306.7780000000001,3.7067000000000014,1.0,6.0,7.657577319177793
349,CHEMBL280541,C[C@H](Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,306.7780000000001,3.7067000000000014,1.0,6.0,6.747146969020107
350,CHEMBL280541,C[C@H](Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,306.7780000000001,3.7067000000000014,1.0,6.0,7.769551078621726
351,CHEMBL280541,C[C@H](Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,306.7780000000001,3.7067000000000014,1.0,6.0,7.4089353929735005
352,CHEMBL280541,C[C@H](Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,active,306.7780000000001,3.7067000000000014,1.0,6.0,7.113509274827518
353,CHEMBL113943,CCOC(=O)N[C@H](C(=O)NN(Cc1ccc(-c2ccccn2)cc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OC)C(C)C)C(C)C,active,690.842,3.8215000000000012,5.0,9.0,7.468521082957745
354,CHEMBL113824,COC(=O)N[C@H](C(=O)NN(Cc1ccc(-c2ccccc2)cc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)C,active,689.854,4.4265000000000025,5.0,8.0,7.070581074285707
355,CHEMBL324521,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)C)C(C)C,active,676.8150000000002,3.431400000000002,5.0,9.0,7.5376020021010435
356,CHEMBL324572,CCOC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(CC1CCCCC1)NC(=O)[C@@H](NC(=O)OCC)C(C)C)C(C)C,active,633.8310000000001,3.529700000000001,5.0,8.0,6.752026733638194
357,CHEMBL332042,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)C)C(C)C,active,675.8270000000001,4.036400000000002,5.0,8.0,7.455931955649724
358,CHEMBL442013,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2cncs2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)C)C(C)C,active,682.8440000000002,3.4929000000000006,5.0,10.0,7.494850021680094
359,CHEMBL326513,COC(=O)N[C@H](C(=O)NN(Cc1ccc(-c2cncs2)cc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)C,active,696.871,3.883000000000002,5.0,10.0,7.853871964321762
360,CHEMBL325900,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2nccs2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)C,active,696.8710000000001,3.883000000000002,5.0,10.0,7.7447274948966935
361,CHEMBL326408,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2cncs2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)C,active,696.8710000000001,3.883000000000002,5.0,10.0,7.886056647693163
362,CHEMBL611745,CCN(CC)CC.Nc1ccn(C2C=CC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C2)c(=O)n1,active,548.3630000000002,1.6340999999999997,5.0,11.0,6.42021640338319
364,CHEMBL99992,CCc1cc(NCc2nc3cccc(C)c3o2)c(O)nc1C,active,297.35800000000006,3.7197400000000025,2.0,5.0,7.259637310505756
365,CHEMBL98159,CCc1cc(CCc2cc3ccccc3o2)c(O)nc1C,active,281.355,4.189420000000003,1.0,3.0,7.113509274827518
366,CHEMBL318730,CCc1cc(NCc2ccc3ccccc3c2)c(O)nc1C,active,292.38200000000006,4.423320000000004,2.0,3.0,6.356547323513812
367,CHEMBL415320,CCc1cc(NCc2nc3ccccc3o2)c(O)nc1C,active,283.3310000000001,3.4113200000000017,2.0,5.0,6.6777807052660805
368,CHEMBL37803,CCc1cc(NCc2nc3c(C)ccc(C)c3o2)c(O)nc1C,active,311.38500000000005,4.028160000000003,2.0,5.0,7.698970004336019
369,CHEMBL99235,CCc1cc(CCc2nc3c(Cl)ccc(Cl)c3o2)c(O)nc1C,active,351.2330000000001,4.891220000000004,1.0,4.0,8.017728766960431
370,CHEMBL83825,CCc1cc(NCN2C(=O)c3ccccc3C2=O)c(O)nc1C,active,311.34100000000007,2.32362,2.0,5.0,7.522878745280337
372,CHEMBL268871,CCc1cc(NCc2nc3c(Cl)ccc(Cl)c3o2)c(O)nc1C,active,352.2210000000001,4.718120000000003,2.0,5.0,7.721246399047171
373,CHEMBL83622,CCc1cc(CCc2nc3ccccc3o2)c(O)nc1C,active,282.3430000000001,3.5844200000000024,1.0,4.0,7.657577319177793
374,CHEMBL612013,CCN(CC)CC.Nc1nc(=O)n([C@H]2C=C[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C2)cc1F,active,566.3530000000001,1.7732000000000003,5.0,11.0,6.568636235841013
375,CHEMBL611744,CCN(CC)CC.Nc1nc(=O)n(C2C=CC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C2)cc1F,active,566.3530000000001,1.7732000000000003,5.0,11.0,6.3979400086720375
376,CHEMBL316785,CCc1cc(NCc2cc3ccccc3o2)c(O)nc1C,active,282.343,4.016320000000003,2.0,4.0,6.628932137728263
377,CHEMBL329720,CCc1cc(CCc2nc3c(C)ccc(C)c3o2)c(O)nc1C,active,310.39700000000005,4.201260000000004,1.0,4.0,7.638272163982407
378,CHEMBL431274,CCc1cc(NCc2nc3ccccc3s2)c(O)nc1C,active,299.39900000000006,3.8798200000000023,2.0,5.0,6.455931955649724
379,CHEMBL99018,CCc1cc(NCc2nc3c(C)cccc3o2)c(O)nc1C,active,297.35800000000006,3.7197400000000025,2.0,5.0,6.903089986991944
381,CHEMBL95426,CCc1cc(CCc2nc3ccccc3s2)c(O)nc1C,active,298.41100000000006,4.052920000000003,1.0,4.0,6.431798275933005
382,CHEMBL304938,COc1c(Cl)ccc2c1C(C#Cc1ccccc1)(C(F)(F)F)NC(=O)N2,active,380.753,4.293000000000001,2.0,2.0,6.841637507904751
383,CHEMBL70077,O=C1Nc2ccc(Cl)c(O)c2C(C#Cc2ccccc2)(C(F)(F)F)N1,active,366.72599999999994,3.990000000000001,3.0,2.0,6.7594507517174005
384,CHEMBL223228,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,active,315.67799999999994,4.073100000000001,1.0,2.0,7.327902142064283
385,CHEMBL66947,COc1c(Cl)ccc2c1C(C#CC1CC1)(C(F)(F)F)NC(=O)N2,active,344.71999999999997,3.654700000000001,2.0,2.0,7.154901959985743
386,CHEMBL303446,O=C1Nc2ccc(Cl)c3c2C(C(F)(F)F)(C=C(C2CC2)O3)N1,active,330.69300000000004,3.9190000000000014,2.0,2.0,7.045757490560675
388,CHEMBL305996,COc1c(Cl)ccc2c1C(C#Cc1cccnc1)(C(F)(F)F)NC(=O)N2,active,381.741,3.6880000000000006,2.0,3.0,6.856985199745905
389,CHEMBL69005,O=C1Nc2ccc(Cl)c3c2C(C(F)(F)F)(C=C(c2cccnc2)O3)N1,active,367.714,4.061200000000001,2.0,3.0,6.913640169325252
390,CHEMBL57,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,active,266.30400000000003,2.6512200000000004,1.0,4.0,7.075720713938118
391,CHEMBL283619,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)N1,active,314.6939999999999,3.6461000000000015,2.0,1.0,7.508638306165727
392,CHEMBL68353,O=C1Nc2ccc(Cl)c3c2C(C(F)(F)F)(C=C(c2ccccc2)O3)N1,active,366.726,4.666200000000002,2.0,2.0,6.61261017366127
